0.27524084	0.12586476	0.31074658	-0.06121397	0.3903833	-0.39722174	-0.26272947	0.062075973	0.24320324	-0.004793935	0.048846878	-0.32579303	-0.09628861	0.14856152	-0.19293071	0.10192667
0.2898366	-0.51060575	0.31685653	0.48863006	0.66568655	-0.47335947	0.06399824	-0.12523718	0.6330472	-0.4099892	0.24857253	-0.49963474	-0.15181541	-0.04909428	-0.080804914	-0.3491071
0.23995718	0.39683446	0.54820335	-0.13504198	0.121012904	-0.7943384	-0.09950482	0.21856989	-0.021493094	0.08040971	0.15964285	-0.1148108	-0.03490402	0.43393123	0.106216386	0.3462795
0.19256389	0.19571225	0.33794782	-0.19486521	0.17008913	-0.2084129	-0.12282408	0.015382195	-0.035832178	0.2528185	0.10671447	-0.2479098	-0.15822311	0.051310234	-0.05399841	0.22345161
0.11036374	0.17717159	0.1422507	-0.15547867	0.15498047	-0.19055104	-0.16175382	0.16792044	-0.0068890816	0.20204146	-0.060281307	-0.09378495	-0.07766939	0.08799982	-0.21595362	0.14681497
0.14838319	0.77662313	0.74421716	-0.328843	-0.4065113	-0.79292464	-0.2994535	0.24494073	-0.5527439	0.36617255	-0.23151623	0.24318264	0.3819286	0.7571596	0.3127311	0.43136492
0.19837734	-0.14095782	0.3334042	0.15288931	0.33669016	-0.34363294	-0.10803432	-0.11920596	0.2849326	-0.09491224	0.19891211	-0.25550637	-0.14831883	0.02128139	0.021290189	-0.13286915
0.22021373	0.08019598	0.21282563	0.103540845	0.2761761	-0.46306497	-0.21220998	0.03585104	0.1384529	-0.12792833	0.017769527	-0.17596358	0.029683618	0.17243789	-0.09572161	-0.03527839
-0.15147564	0.75505865	-0.04824755	-0.5008608	-0.49178085	-0.47273365	-0.29988313	0.43227625	-0.5100733	0.43824652	-0.47170335	0.51151633	0.5054484	0.5605784	-0.28295982	0.5938156
0.26206437	0.13581079	0.4675089	0.04901084	0.2728006	-0.35362542	-0.17591183	-0.07007745	0.089986205	-0.045433942	0.1279185	-0.251235	-0.03762594	0.20603366	0.11012964	-0.010712029
0.4936636	0.14225648	0.13524973	0.47158787	0.4797801	-0.053374898	-0.48690137	-0.4413801	0.16297284	-0.43884858	-0.15001407	-0.35851997	0.047496837	0.40555933	0.28398103	-0.462808
0.18785462	0.33827257	-0.64025	0.29808676	-0.103499144	-0.21420653	-0.5608148	0.15627919	-0.01909061	-0.3063048	-0.601303	0.25219914	0.6051146	0.47141623	-0.40218613	0.08049498
-0.04109619	0.3383793	-0.3343055	-0.30057597	-0.21212395	0.29932183	-0.15346599	0.2194276	-0.29649937	0.3887691	-0.26471746	0.20721598	0.067524284	-0.03217472	-0.48205295	0.3919882
0.017238725	-0.39909422	0.32697237	0.12163345	0.45439753	-0.5078082	0.20085728	0.06664307	0.44801107	-0.11874387	0.36325985	-0.24393357	-0.24140184	-0.20195112	-0.17988254	0.044888917
-0.11365197	-0.6973772	0.26517805	-0.03826242	0.76195514	-0.034374587	0.41193786	0.08250673	0.6642413	0.080151126	0.5013889	-0.5846034	-0.43904358	-0.50746816	-0.38618523	-0.026002308
0.015571206	-0.5793647	-0.09981024	0.41208795	0.646439	-0.48510468	0.14432038	0.15122645	0.64841175	-0.36547726	0.12710299	-0.35774726	-0.013737615	-0.20305479	-0.36917564	-0.096723355
-0.2646516	-0.3886662	-0.121589616	0.075061254	0.35830313	-0.28838557	0.28119305	0.32236505	0.5028849	-0.100492366	0.09262023	-0.07458926	-0.059815217	-0.25844246	-0.6156896	0.12842618
-0.08389692	-0.30211985	0.45129132	-0.15823029	0.3240356	-0.32505745	0.25022203	0.18207557	0.30517596	0.21214522	0.49761415	-0.27862015	-0.3477489	-0.30219322	-0.28083634	0.19939423
0.14970836	0.41788283	1.2006353	-0.5954791	-0.0003759023	-0.4963386	0.2432788	0.04748679	-0.43942896	0.71226907	1.019194	-0.37880114	-1.0127425	0.14136806	0.5603541	0.35633853
0.41494906	0.25561818	0.0065200934	-0.20935613	-0.033332784	0.44370803	-0.3490618	-0.32669875	-0.23234257	0.32174373	-0.022211466	-0.2542978	-0.18157788	0.0254884	0.11288862	-0.09583179
0.40876067	0.34442022	0.14318994	-0.08503623	0.05338383	0.2452838	-0.43565112	-0.27734	-0.24994658	0.12175528	-0.067520626	-0.27821523	-0.12412223	0.2043923	0.21866436	-0.0902933
-0.146596	0.212391	0.17307575	0.08206746	-0.11132203	-0.6825425	-0.035410516	0.3715229	0.12082632	-0.2012502	-0.18004777	0.2483759	0.35222915	0.4115778	-0.14053941	0.273309
0.051330935	-0.27973282	-0.42772323	0.40878472	0.37451705	-0.23997141	-0.096233085	0.17464687	0.36293164	-0.36942276	-0.30543193	0.2258543	0.35218722	0.14587797	-0.35493165	-0.21005777
0.33144388	-0.0010256348	0.39882326	0.34707808	0.49531382	-0.45391873	-0.15442759	-0.18764739	0.33554435	-0.3812629	0.17092334	-0.32591304	-0.024335736	0.38880673	0.2625546	-0.21581887
0.11320854	-0.124064036	0.40238205	0.059867043	0.28234768	-0.47128344	0.11149064	0.15080911	0.28793225	-0.09021325	0.1539899	-0.16580504	-0.09877617	0.05205569	-0.025472796	0.074693635
0.22106846	0.5421877	-0.37370074	-0.046658542	-0.31970885	-0.09144176	-0.50774336	0.0506414	-0.3776724	-0.036670532	-0.5319703	0.34838372	0.5658487	0.51302534	-0.18911204	0.17090307
-0.05845224	0.18127546	-0.24852122	-0.3425785	-0.07320583	0.07585926	-0.07473011	0.26855934	-0.1568968	0.32767594	-0.12543504	0.10589954	-0.011252954	-0.067118354	-0.42446753	0.41869438
-0.502532	-0.70158666	-1.0000135	0.876933	0.6938894	-0.9068969	0.008777885	0.8792016	0.80253714	-0.88264865	-0.7838681	0.67906874	0.92229104	0.78031015	-0.9453118	-0.7398168
0.28340647	-0.036231294	0.39987856	0.19796559	0.4834365	-0.37327743	-0.041160263	-0.10217974	0.29630795	-0.078199476	0.22269085	-0.36769035	-0.2475288	0.17572685	0.24725533	-0.14996211
0.20974334	-0.16850069	0.31196922	0.07278654	0.45816025	-0.23990682	0.038775597	-0.112355724	0.39217526	-0.09295311	0.32250005	-0.39667392	-0.2328454	-0.11453395	0.048222333	-0.08805645
0.05788449	0.30097562	-0.42849568	-0.08202003	-0.17143662	0.16785763	-0.315443	0.15595093	-0.18525636	0.13087061	-0.391574	0.22655708	0.25422302	0.08104772	-0.46953067	0.15409687
-0.1752854	-0.092162855	-0.9328864	0.72286385	0.11673708	-0.7180653	-0.3501443	0.53213	0.39892682	-0.8570057	-0.73668116	0.54570186	0.9662662	0.66663665	-0.7021764	-0.34995565
0.2045724	0.25334668	-0.61093736	-0.5305894	-0.26451707	1.0748678	-0.30508003	-0.31020802	-0.36448184	0.652649	-0.23199898	0.11130087	0.016484234	-0.07246213	-0.23707038	0.3544949
-0.019385783	0.2276298	-0.36555266	-0.18785326	-0.0991942	-0.061845966	-0.16851626	0.2858138	-0.091785066	0.12688825	-0.20366398	0.23400646	0.18230198	-0.06379111	-0.5363764	0.2480119
0.29066014	-0.4345489	0.12234515	0.060585406	0.55592316	0.32956576	0.13447535	-0.3248412	0.41572216	0.056223586	0.314362	-0.5499405	-0.38541985	-0.297315	-0.08507262	-0.32147777
0.37321144	0.6406761	-0.03391822	-0.3314642	-0.3818156	0.15956396	-0.5864877	-0.16632617	-0.56996197	0.3192317	-0.415053	0.08930445	0.32232565	0.47001126	0.1949079	0.18348174
0.09712736	0.2698738	0.33585927	0.07851241	0.080858134	-0.48273596	-0.1411042	-0.007804941	-0.008879938	-0.10016817	-0.018743556	-0.055708352	0.08265906	0.33160347	0.15203738	0.06990924
-0.50363123	0.7051997	0.84555984	-0.819274	-0.5375249	-0.7478948	0.48020613	0.63449675	-0.53719103	1.018559	0.57630116	0.6081889	-0.27172405	-0.034114804	-0.19710574	0.78507364
